wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Chris_Owen_(actor),Troy Wedberg,Q362236,http://www.wikidata.org/entity/Q329145
/wiki/Kathy_Bates,Meg Bethune,Q544465,http://www.wikidata.org/entity/Q329145
/wiki/George_C._Scott,Ivan Bethune,Q182450,http://www.wikidata.org/entity/Q329145
/wiki/James_Van_Der_Beek,Rick Sanford,Q313392,http://www.wikidata.org/entity/Q329145
/wiki/Ariana_Richards,Melissa Lefevre,Q264559,http://www.wikidata.org/entity/Q329145
/wiki/Rita_Moreno,Madame Rulenska,Q230151,http://www.wikidata.org/entity/Q329145
/wiki/Wesley_Mann,Mr. Kessler,Q3567382,http://www.wikidata.org/entity/Q329145
/wiki/Robert_Curtis_Brown,Alexander,Q1749182,http://www.wikidata.org/entity/Q329145
"/wiki/Anna_Levine"" class=""mw-redirect",April Thomas,,http://www.wikidata.org/entity/Q329145
/wiki/Kevin_Connolly_(actor),Andy,Q359331,http://www.wikidata.org/entity/Q329145
