wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Denzel_Washington,Reuben James,Q42101,http://www.wikidata.org/entity/Q516904
/wiki/Dorian_Healy,Fish,Q5297790,http://www.wikidata.org/entity/Q516904
/wiki/Bruce_Payne,Colin,Q327574,http://www.wikidata.org/entity/Q516904
/wiki/Amanda_Redman,Stacey,Q2357992,http://www.wikidata.org/entity/Q516904
/wiki/Sean_Chapman,Bob Harper,Q552379,http://www.wikidata.org/entity/Q516904
/wiki/Graham_McTavish,Lieutenant,Q609464,http://www.wikidata.org/entity/Q516904
/wiki/Geff_Francis,Lynford,Q5530017,http://www.wikidata.org/entity/Q516904
/wiki/Frank_Harper,Mickey,Q1139433,http://www.wikidata.org/entity/Q516904
/wiki/Craig_Fairbrass,Challoner,Q3002009,http://www.wikidata.org/entity/Q516904
/wiki/George_Baker_(actor),Kilcoyne,Q1506941,http://www.wikidata.org/entity/Q516904
/wiki/Stella_Gonet,Debbie,Q462069,http://www.wikidata.org/entity/Q516904
/wiki/Ken_Stott,Civil Servant,Q722927,http://www.wikidata.org/entity/Q516904
/wiki/Jimmi_Harkishin,Sadiq,Q15499532,http://www.wikidata.org/entity/Q516904
